,time,ecgpoint
5245,2024-04-22 15:52:12.351+02,-905
5246,2024-04-22 15:52:12.355+02,-1140
5247,2024-04-22 15:52:12.359+02,-1209
5248,2024-04-22 15:52:12.363+02,-1102
5249,2024-04-22 15:52:12.367+02,-902
5250,2024-04-22 15:52:12.371+02,-725
5251,2024-04-22 15:52:12.375+02,-630
5252,2024-04-22 15:52:12.379+02,-594
5253,2024-04-22 15:52:12.383+02,-555
5254,2024-04-22 15:52:12.387+02,-513
5255,2024-04-22 15:52:12.391+02,-487
5256,2024-04-22 15:52:12.395+02,-498
5257,2024-04-22 15:52:12.399+02,-526
5258,2024-04-22 15:52:12.403+02,-535
5259,2024-04-22 15:52:12.407+02,-514
5260,2024-04-22 15:52:12.411+02,-480
5261,2024-04-22 15:52:12.415+02,-450
5262,2024-04-22 15:52:12.419+02,-448
5263,2024-04-22 15:52:12.423+02,-473
5264,2024-04-22 15:52:12.427+02,-522
5265,2024-04-22 15:52:12.431+02,-567
5266,2024-04-22 15:52:12.435+02,-584
5267,2024-04-22 15:52:12.439+02,-567
5268,2024-04-22 15:52:12.443+02,-528
5269,2024-04-22 15:52:12.447+02,-506
5270,2024-04-22 15:52:12.451+02,-505
5271,2024-04-22 15:52:12.455+02,-508
5272,2024-04-22 15:52:12.459+02,-494
5273,2024-04-22 15:52:12.463+02,-468
5274,2024-04-22 15:52:12.467+02,-462
5275,2024-04-22 15:52:12.471+02,-479
5276,2024-04-22 15:52:12.475+02,-502
5277,2024-04-22 15:52:12.479+02,-510
5278,2024-04-22 15:52:12.483+02,-498
5279,2024-04-22 15:52:12.487+02,-484
5280,2024-04-22 15:52:12.491+02,-475
5281,2024-04-22 15:52:12.495+02,-466
5282,2024-04-22 15:52:12.499+02,-455
5283,2024-04-22 15:52:12.503+02,-453
5284,2024-04-22 15:52:12.507+02,-474
5285,2024-04-22 15:52:12.511+02,-504
5286,2024-04-22 15:52:12.515+02,-509
5287,2024-04-22 15:52:12.519+02,-487
5288,2024-04-22 15:52:12.523+02,-447
5289,2024-04-22 15:52:12.527+02,-410
5290,2024-04-22 15:52:12.531+02,-387
5291,2024-04-22 15:52:12.535+02,-385
5292,2024-04-22 15:52:12.539+02,-394
5293,2024-04-22 15:52:12.543+02,-409
5294,2024-04-22 15:52:12.547+02,-417
5295,2024-04-22 15:52:12.551+02,-411
5296,2024-04-22 15:52:12.555+02,-382
5297,2024-04-22 15:52:12.559+02,-348
5298,2024-04-22 15:52:12.563+02,-325
5299,2024-04-22 15:52:12.567+02,-323
5300,2024-04-22 15:52:12.571+02,-344
5301,2024-04-22 15:52:12.575+02,-373
5302,2024-04-22 15:52:12.579+02,-398
5303,2024-04-22 15:52:12.583+02,-399
5304,2024-04-22 15:52:12.587+02,-365
5305,2024-04-22 15:52:12.591+02,-305
5306,2024-04-22 15:52:12.595+02,-235
5307,2024-04-22 15:52:12.599+02,-192
5308,2024-04-22 15:52:12.603+02,-200
5309,2024-04-22 15:52:12.607+02,-246
5310,2024-04-22 15:52:12.611+02,-283
5311,2024-04-22 15:52:12.615+02,-285
5312,2024-04-22 15:52:12.619+02,-268
5313,2024-04-22 15:52:12.623+02,-250
5314,2024-04-22 15:52:12.627+02,-244
5315,2024-04-22 15:52:12.631+02,-242
5316,2024-04-22 15:52:12.635+02,-229
5317,2024-04-22 15:52:12.639+02,-215
5318,2024-04-22 15:52:12.643+02,-213
5319,2024-04-22 15:52:12.647+02,-217
5320,2024-04-22 15:52:12.651+02,-217
5321,2024-04-22 15:52:12.655+02,-194
5322,2024-04-22 15:52:12.659+02,-163
5323,2024-04-22 15:52:12.663+02,-127
5324,2024-04-22 15:52:12.667+02,-99
5325,2024-04-22 15:52:12.671+02,-81
5326,2024-04-22 15:52:12.675+02,-74
5327,2024-04-22 15:52:12.679+02,-80
5328,2024-04-22 15:52:12.683+02,-81
5329,2024-04-22 15:52:12.687+02,-65
5330,2024-04-22 15:52:12.691+02,-35
5331,2024-04-22 15:52:12.695+02,-2
5332,2024-04-22 15:52:12.699+02,10
5333,2024-04-22 15:52:12.703+02,-3
5334,2024-04-22 15:52:12.707+02,-18
5335,2024-04-22 15:52:12.711+02,-16
5336,2024-04-22 15:52:12.715+02,-1
5337,2024-04-22 15:52:12.719+02,25
5338,2024-04-22 15:52:12.723+02,49
5339,2024-04-22 15:52:12.727+02,73
5340,2024-04-22 15:52:12.731+02,89
5341,2024-04-22 15:52:12.735+02,100
5342,2024-04-22 15:52:12.739+02,106
5343,2024-04-22 15:52:12.743+02,106
5344,2024-04-22 15:52:12.747+02,95
5345,2024-04-22 15:52:12.751+02,83
5346,2024-04-22 15:52:12.755+02,86
5347,2024-04-22 15:52:12.759+02,102
5348,2024-04-22 15:52:12.763+02,118
5349,2024-04-22 15:52:12.767+02,113
5350,2024-04-22 15:52:12.771+02,87
5351,2024-04-22 15:52:12.775+02,63
5352,2024-04-22 15:52:12.779+02,63
5353,2024-04-22 15:52:12.783+02,88
5354,2024-04-22 15:52:12.787+02,119
5355,2024-04-22 15:52:12.791+02,140
5356,2024-04-22 15:52:12.795+02,157
5357,2024-04-22 15:52:12.799+02,172
5358,2024-04-22 15:52:12.803+02,188
5359,2024-04-22 15:52:12.807+02,199
5360,2024-04-22 15:52:12.811+02,200
5361,2024-04-22 15:52:12.815+02,200
5362,2024-04-22 15:52:12.819+02,209
5363,2024-04-22 15:52:12.823+02,208
5364,2024-04-22 15:52:12.827+02,205
5365,2024-04-22 15:52:12.831+02,203
5366,2024-04-22 15:52:12.835+02,212
5367,2024-04-22 15:52:12.839+02,215
5368,2024-04-22 15:52:12.843+02,149
5369,2024-04-22 15:52:12.847+02,-41
5370,2024-04-22 15:52:12.851+02,-328
5371,2024-04-22 15:52:12.855+02,-586
5372,2024-04-22 15:52:12.859+02,-680
5373,2024-04-22 15:52:12.863+02,-562
5374,2024-04-22 15:52:12.867+02,-298
5375,2024-04-22 15:52:12.871+02,-23
5376,2024-04-22 15:52:12.875+02,165
5377,2024-04-22 15:52:12.879+02,233
5378,2024-04-22 15:52:12.883+02,238
5379,2024-04-22 15:52:12.887+02,227
5380,2024-04-22 15:52:12.891+02,230
5381,2024-04-22 15:52:12.895+02,237
5382,2024-04-22 15:52:12.899+02,244
5383,2024-04-22 15:52:12.903+02,251
5384,2024-04-22 15:52:12.907+02,249
5385,2024-04-22 15:52:12.911+02,245
5386,2024-04-22 15:52:12.915+02,234
5387,2024-04-22 15:52:12.919+02,226
5388,2024-04-22 15:52:12.923+02,236
5389,2024-04-22 15:52:12.927+02,260
5390,2024-04-22 15:52:12.931+02,291
5391,2024-04-22 15:52:12.935+02,303
5392,2024-04-22 15:52:12.939+02,293
5393,2024-04-22 15:52:12.943+02,279
5394,2024-04-22 15:52:12.947+02,266
5395,2024-04-22 15:52:12.951+02,264
5396,2024-04-22 15:52:12.955+02,269
5397,2024-04-22 15:52:12.959+02,288
5398,2024-04-22 15:52:12.963+02,313
5399,2024-04-22 15:52:12.967+02,337
5400,2024-04-22 15:52:12.971+02,351
5401,2024-04-22 15:52:12.975+02,349
5402,2024-04-22 15:52:12.979+02,334
5403,2024-04-22 15:52:12.983+02,316
5404,2024-04-22 15:52:12.987+02,307
5405,2024-04-22 15:52:12.991+02,306
5406,2024-04-22 15:52:12.995+02,304
5407,2024-04-22 15:52:12.999+02,300
5408,2024-04-22 15:52:13.003+02,302
5409,2024-04-22 15:52:13.007+02,311
5410,2024-04-22 15:52:13.011+02,317
5411,2024-04-22 15:52:13.015+02,319
5412,2024-04-22 15:52:13.019+02,319
5413,2024-04-22 15:52:13.023+02,323
5414,2024-04-22 15:52:13.027+02,339
5415,2024-04-22 15:52:13.031+02,361
5416,2024-04-22 15:52:13.035+02,364
5417,2024-04-22 15:52:13.039+02,337
5418,2024-04-22 15:52:13.043+02,313
5419,2024-04-22 15:52:13.047+02,304
5420,2024-04-22 15:52:13.051+02,309
5421,2024-04-22 15:52:13.055+02,316
5422,2024-04-22 15:52:13.059+02,311
5423,2024-04-22 15:52:13.063+02,297
5424,2024-04-22 15:52:13.067+02,285
5425,2024-04-22 15:52:13.071+02,265
5426,2024-04-22 15:52:13.075+02,252
5427,2024-04-22 15:52:13.079+02,259
5428,2024-04-22 15:52:13.083+02,281
5429,2024-04-22 15:52:13.087+02,302
5430,2024-04-22 15:52:13.091+02,290
5431,2024-04-22 15:52:13.095+02,248
5432,2024-04-22 15:52:13.099+02,215
5433,2024-04-22 15:52:13.103+02,208
5434,2024-04-22 15:52:13.107+02,213
5435,2024-04-22 15:52:13.111+02,220
5436,2024-04-22 15:52:13.115+02,229
5437,2024-04-22 15:52:13.119+02,246
5438,2024-04-22 15:52:13.123+02,264
5439,2024-04-22 15:52:13.127+02,281
5440,2024-04-22 15:52:13.131+02,291
5441,2024-04-22 15:52:13.135+02,297
5442,2024-04-22 15:52:13.139+02,298
5443,2024-04-22 15:52:13.143+02,295
5444,2024-04-22 15:52:13.147+02,277
5445,2024-04-22 15:52:13.151+02,260
5446,2024-04-22 15:52:13.155+02,267
5447,2024-04-22 15:52:13.159+02,294
5448,2024-04-22 15:52:13.163+02,330
5449,2024-04-22 15:52:13.167+02,336
5450,2024-04-22 15:52:13.171+02,308
5451,2024-04-22 15:52:13.175+02,276
5452,2024-04-22 15:52:13.179+02,260
5453,2024-04-22 15:52:13.183+02,273
5454,2024-04-22 15:52:13.187+02,295
5455,2024-04-22 15:52:13.191+02,300
5456,2024-04-22 15:52:13.195+02,275
5457,2024-04-22 15:52:13.199+02,258
5458,2024-04-22 15:52:13.203+02,255
5459,2024-04-22 15:52:13.207+02,276
5460,2024-04-22 15:52:13.211+02,296
5461,2024-04-22 15:52:13.215+02,297
5462,2024-04-22 15:52:13.219+02,289
5463,2024-04-22 15:52:13.223+02,277
5464,2024-04-22 15:52:13.227+02,270
5465,2024-04-22 15:52:13.231+02,261
5466,2024-04-22 15:52:13.235+02,254
5467,2024-04-22 15:52:13.239+02,250
5468,2024-04-22 15:52:13.243+02,250
5469,2024-04-22 15:52:13.247+02,250
5470,2024-04-22 15:52:13.251+02,243
5471,2024-04-22 15:52:13.255+02,227
5472,2024-04-22 15:52:13.259+02,205
5473,2024-04-22 15:52:13.263+02,187
5474,2024-04-22 15:52:13.267+02,182
5475,2024-04-22 15:52:13.271+02,190
5476,2024-04-22 15:52:13.275+02,202
5477,2024-04-22 15:52:13.279+02,210
5478,2024-04-22 15:52:13.283+02,206
5479,2024-04-22 15:52:13.287+02,197
5480,2024-04-22 15:52:13.291+02,196
5481,2024-04-22 15:52:13.295+02,199
5482,2024-04-22 15:52:13.299+02,194
5483,2024-04-22 15:52:13.303+02,185
5484,2024-04-22 15:52:13.307+02,178
5485,2024-04-22 15:52:13.311+02,185
5486,2024-04-22 15:52:13.315+02,192
5487,2024-04-22 15:52:13.319+02,196
5488,2024-04-22 15:52:13.323+02,195
5489,2024-04-22 15:52:13.327+02,193
5490,2024-04-22 15:52:13.331+02,195
5491,2024-04-22 15:52:13.335+02,220
5492,2024-04-22 15:52:13.339+02,241
5493,2024-04-22 15:52:13.343+02,204
5494,2024-04-22 15:52:13.347+02,31
5495,2024-04-22 15:52:13.351+02,-268
5496,2024-04-22 15:52:13.355+02,-576
5497,2024-04-22 15:52:13.359+02,-729
5498,2024-04-22 15:52:13.363+02,-650
5499,2024-04-22 15:52:13.367+02,-394
5500,2024-04-22 15:52:13.371+02,-129
5501,2024-04-22 15:52:13.375+02,37
5502,2024-04-22 15:52:13.379+02,93
5503,2024-04-22 15:52:13.383+02,106
5504,2024-04-22 15:52:13.387+02,128
5505,2024-04-22 15:52:13.391+02,166
5506,2024-04-22 15:52:13.395+02,190
5507,2024-04-22 15:52:13.399+02,188
5508,2024-04-22 15:52:13.403+02,170
5509,2024-04-22 15:52:13.407+02,164
5510,2024-04-22 15:52:13.411+02,179
5511,2024-04-22 15:52:13.415+02,194
5512,2024-04-22 15:52:13.419+02,193
5513,2024-04-22 15:52:13.423+02,176
5514,2024-04-22 15:52:13.427+02,154
5515,2024-04-22 15:52:13.431+02,152
5516,2024-04-22 15:52:13.435+02,158
5517,2024-04-22 15:52:13.439+02,150
5518,2024-04-22 15:52:13.443+02,119
5519,2024-04-22 15:52:13.447+02,104
5520,2024-04-22 15:52:13.451+02,129
5521,2024-04-22 15:52:13.455+02,177
5522,2024-04-22 15:52:13.459+02,205
5523,2024-04-22 15:52:13.463+02,201
5524,2024-04-22 15:52:13.467+02,146
5525,2024-04-22 15:52:13.471+02,91
5526,2024-04-22 15:52:13.475+02,106
5527,2024-04-22 15:52:13.479+02,186
5528,2024-04-22 15:52:13.483+02,257
5529,2024-04-22 15:52:13.487+02,294
5530,2024-04-22 15:52:13.491+02,260
5531,2024-04-22 15:52:13.495+02,125
5532,2024-04-22 15:52:13.499+02,47
5533,2024-04-22 15:52:13.503+02,261
5534,2024-04-22 15:52:13.507+02,764
5535,2024-04-22 15:52:13.511+02,1047
5536,2024-04-22 15:52:13.515+02,857
5537,2024-04-22 15:52:13.519+02,579
5538,2024-04-22 15:52:13.523+02,515
5539,2024-04-22 15:52:13.527+02,872
5540,2024-04-22 15:52:13.531+02,1671
5541,2024-04-22 15:52:13.535+02,2537
5542,2024-04-22 15:52:13.539+02,2673
5543,2024-04-22 15:52:13.543+02,2218
5544,2024-04-22 15:52:13.547+02,1972
5545,2024-04-22 15:52:13.551+02,2355
5546,2024-04-22 15:52:13.555+02,3556
5547,2024-04-22 15:52:13.559+02,4790
5548,2024-04-22 15:52:13.563+02,5974
5549,2024-04-22 15:52:13.567+02,7145
5550,2024-04-22 15:52:13.571+02,7850
5551,2024-04-22 15:52:13.575+02,7157
5552,2024-04-22 15:52:13.579+02,3876
5553,2024-04-22 15:52:13.583+02,175
5554,2024-04-22 15:52:13.587+02,146
5555,2024-04-22 15:52:13.591+02,4676
5556,2024-04-22 15:52:13.595+02,10250
5557,2024-04-22 15:52:13.599+02,12311
5558,2024-04-22 15:52:13.603+02,9326
5559,2024-04-22 15:52:13.607+02,4286
5560,2024-04-22 15:52:13.611+02,914
5561,2024-04-22 15:52:13.615+02,-198
5562,2024-04-22 15:52:13.619+02,-1215
5563,2024-04-22 15:52:13.623+02,-2919
5564,2024-04-22 15:52:13.627+02,-2365
5565,2024-04-22 15:52:13.631+02,1468
5566,2024-04-22 15:52:13.635+02,6132
5567,2024-04-22 15:52:13.639+02,8574
5568,2024-04-22 15:52:13.643+02,7615
5569,2024-04-22 15:52:13.647+02,5969
5570,2024-04-22 15:52:13.651+02,6637
5571,2024-04-22 15:52:13.655+02,9792
5572,2024-04-22 15:52:13.659+02,13472
5573,2024-04-22 15:52:13.663+02,15183
5574,2024-04-22 15:52:13.667+02,14582
5575,2024-04-22 15:52:13.671+02,13007
5576,2024-04-22 15:52:13.675+02,10998
5577,2024-04-22 15:52:13.679+02,9021
5578,2024-04-22 15:52:13.683+02,7559
5579,2024-04-22 15:52:13.687+02,6454
5580,2024-04-22 15:52:13.691+02,5553
5581,2024-04-22 15:52:13.695+02,4990
5582,2024-04-22 15:52:13.699+02,4835
5583,2024-04-22 15:52:13.703+02,5148
5584,2024-04-22 15:52:13.707+02,5845
5585,2024-04-22 15:52:13.711+02,6354
5586,2024-04-22 15:52:13.715+02,6312
5587,2024-04-22 15:52:13.719+02,6001
5588,2024-04-22 15:52:13.723+02,5470
5589,2024-04-22 15:52:13.727+02,4829
5590,2024-04-22 15:52:13.731+02,4359
5591,2024-04-22 15:52:13.735+02,4119
5592,2024-04-22 15:52:13.739+02,3807
5593,2024-04-22 15:52:13.743+02,3658
5594,2024-04-22 15:52:13.747+02,4191
5595,2024-04-22 15:52:13.751+02,4779
5596,2024-04-22 15:52:13.755+02,4161
5597,2024-04-22 15:52:13.759+02,1410
5598,2024-04-22 15:52:13.763+02,-2856
5599,2024-04-22 15:52:13.767+02,-6589
5600,2024-04-22 15:52:13.771+02,-8273
5601,2024-04-22 15:52:13.775+02,-8090
5602,2024-04-22 15:52:13.779+02,-7277
5603,2024-04-22 15:52:13.783+02,-6965
5604,2024-04-22 15:52:13.787+02,-7114
5605,2024-04-22 15:52:13.791+02,-7125
5606,2024-04-22 15:52:13.795+02,-7036
5607,2024-04-22 15:52:13.799+02,-6947
5608,2024-04-22 15:52:13.803+02,-6832
5609,2024-04-22 15:52:13.807+02,-6751
5610,2024-04-22 15:52:13.811+02,-6609
5611,2024-04-22 15:52:13.815+02,-6471
5612,2024-04-22 15:52:13.819+02,-6506
5613,2024-04-22 15:52:13.823+02,-6460
5614,2024-04-22 15:52:13.827+02,-6149
5615,2024-04-22 15:52:13.831+02,-5584
5616,2024-04-22 15:52:13.835+02,-5047
5617,2024-04-22 15:52:13.839+02,-4867
5618,2024-04-22 15:52:13.843+02,-5125
5619,2024-04-22 15:52:13.847+02,-5772
5620,2024-04-22 15:52:13.851+02,-6382
5621,2024-04-22 15:52:13.855+02,-6364
5622,2024-04-22 15:52:13.859+02,-5565
5623,2024-04-22 15:52:13.863+02,-4361
5624,2024-04-22 15:52:13.867+02,-3077
5625,2024-04-22 15:52:13.871+02,-2220
5626,2024-04-22 15:52:13.875+02,-2032
5627,2024-04-22 15:52:13.879+02,-2346
5628,2024-04-22 15:52:13.883+02,-2938
5629,2024-04-22 15:52:13.887+02,-3515
5630,2024-04-22 15:52:13.891+02,-4001
5631,2024-04-22 15:52:13.895+02,-4198
5632,2024-04-22 15:52:13.899+02,-4099
5633,2024-04-22 15:52:13.903+02,-3974
5634,2024-04-22 15:52:13.907+02,-3896
5635,2024-04-22 15:52:13.911+02,-3795
5636,2024-04-22 15:52:13.915+02,-3718
5637,2024-04-22 15:52:13.919+02,-3820
5638,2024-04-22 15:52:13.923+02,-4083
5639,2024-04-22 15:52:13.927+02,-4346
5640,2024-04-22 15:52:13.931+02,-4470
5641,2024-04-22 15:52:13.935+02,-4428
5642,2024-04-22 15:52:13.939+02,-4305
5643,2024-04-22 15:52:13.943+02,-4186
5644,2024-04-22 15:52:13.947+02,-4103
5645,2024-04-22 15:52:13.951+02,-4028
5646,2024-04-22 15:52:13.955+02,-3967
5647,2024-04-22 15:52:13.959+02,-3932
5648,2024-04-22 15:52:13.963+02,-3899
5649,2024-04-22 15:52:13.967+02,-3847
5650,2024-04-22 15:52:13.971+02,-3770
5651,2024-04-22 15:52:13.975+02,-3676
5652,2024-04-22 15:52:13.979+02,-3582
5653,2024-04-22 15:52:13.983+02,-3495
5654,2024-04-22 15:52:13.987+02,-3439
5655,2024-04-22 15:52:13.991+02,-3403
5656,2024-04-22 15:52:13.995+02,-3366
5657,2024-04-22 15:52:13.999+02,-3319
5658,2024-04-22 15:52:14.003+02,-3258
5659,2024-04-22 15:52:14.007+02,-3192
5660,2024-04-22 15:52:14.011+02,-3125
5661,2024-04-22 15:52:14.015+02,-3057
5662,2024-04-22 15:52:14.019+02,-3003
5663,2024-04-22 15:52:14.023+02,-2983
5664,2024-04-22 15:52:14.027+02,-2993
5665,2024-04-22 15:52:14.031+02,-2969
5666,2024-04-22 15:52:14.035+02,-2893
5667,2024-04-22 15:52:14.039+02,-2788
5668,2024-04-22 15:52:14.043+02,-2731
5669,2024-04-22 15:52:14.047+02,-2740
5670,2024-04-22 15:52:14.051+02,-2755
5671,2024-04-22 15:52:14.055+02,-2703
5672,2024-04-22 15:52:14.059+02,-2587
5673,2024-04-22 15:52:14.063+02,-2489
5674,2024-04-22 15:52:14.067+02,-2464
5675,2024-04-22 15:52:14.071+02,-2517
5676,2024-04-22 15:52:14.075+02,-2510
5677,2024-04-22 15:52:14.079+02,-2452
5678,2024-04-22 15:52:14.083+02,-2510
5679,2024-04-22 15:52:14.087+02,-2453
5680,2024-04-22 15:52:14.091+02,-2145
5681,2024-04-22 15:52:14.095+02,-1701
5682,2024-04-22 15:52:14.099+02,-1330
5683,2024-04-22 15:52:14.103+02,-1273
5684,2024-04-22 15:52:14.107+02,-1510
5685,2024-04-22 15:52:14.111+02,-1760
5686,2024-04-22 15:52:14.115+02,-1909
5687,2024-04-22 15:52:14.119+02,-1952
5688,2024-04-22 15:52:14.123+02,-1959
5689,2024-04-22 15:52:14.127+02,-2029
5690,2024-04-22 15:52:14.131+02,-1984
5691,2024-04-22 15:52:14.135+02,-1850
5692,2024-04-22 15:52:14.139+02,-1794
5693,2024-04-22 15:52:14.143+02,-1761
5694,2024-04-22 15:52:14.147+02,-1738
5695,2024-04-22 15:52:14.151+02,-1731
5696,2024-04-22 15:52:14.155+02,-1722
5697,2024-04-22 15:52:14.159+02,-1674
5698,2024-04-22 15:52:14.163+02,-1581
5699,2024-04-22 15:52:14.167+02,-1465
5700,2024-04-22 15:52:14.171+02,-1366
5701,2024-04-22 15:52:14.175+02,-1320
5702,2024-04-22 15:52:14.179+02,-1329
5703,2024-04-22 15:52:14.183+02,-1342
5704,2024-04-22 15:52:14.187+02,-1322
5705,2024-04-22 15:52:14.191+02,-1265
5706,2024-04-22 15:52:14.195+02,-1209
5707,2024-04-22 15:52:14.199+02,-1178
5708,2024-04-22 15:52:14.203+02,-1193
5709,2024-04-22 15:52:14.207+02,-1217
5710,2024-04-22 15:52:14.211+02,-1207
5711,2024-04-22 15:52:14.215+02,-1132
5712,2024-04-22 15:52:14.219+02,-1057
5713,2024-04-22 15:52:14.223+02,-1049
5714,2024-04-22 15:52:14.227+02,-1053
5715,2024-04-22 15:52:14.231+02,-1012
5716,2024-04-22 15:52:14.235+02,-920
5717,2024-04-22 15:52:14.239+02,-841
5718,2024-04-22 15:52:14.243+02,-781
5719,2024-04-22 15:52:14.247+02,-731
5720,2024-04-22 15:52:14.251+02,-684
5721,2024-04-22 15:52:14.255+02,-656
5722,2024-04-22 15:52:14.259+02,-692
5723,2024-04-22 15:52:14.263+02,-784
5724,2024-04-22 15:52:14.267+02,-872
5725,2024-04-22 15:52:14.271+02,-890
5726,2024-04-22 15:52:14.275+02,-862
5727,2024-04-22 15:52:14.279+02,-816
5728,2024-04-22 15:52:14.283+02,-756
5729,2024-04-22 15:52:14.287+02,-654
5730,2024-04-22 15:52:14.291+02,-521
5731,2024-04-22 15:52:14.295+02,-433
5732,2024-04-22 15:52:14.299+02,-412
5733,2024-04-22 15:52:14.303+02,-456
5734,2024-04-22 15:52:14.307+02,-520
5735,2024-04-22 15:52:14.311+02,-590
5736,2024-04-22 15:52:14.315+02,-626
5737,2024-04-22 15:52:14.319+02,-628
5738,2024-04-22 15:52:14.323+02,-619
5739,2024-04-22 15:52:14.327+02,-601
5740,2024-04-22 15:52:14.331+02,-571
5741,2024-04-22 15:52:14.335+02,-525
5742,2024-04-22 15:52:14.339+02,-488
5743,2024-04-22 15:52:14.343+02,-549
5744,2024-04-22 15:52:14.347+02,-746
5745,2024-04-22 15:52:14.351+02,-1028
5746,2024-04-22 15:52:14.355+02,-1282
5747,2024-04-22 15:52:14.359+02,-1343
5748,2024-04-22 15:52:14.363+02,-1170
5749,2024-04-22 15:52:14.367+02,-893
5750,2024-04-22 15:52:14.371+02,-645
5751,2024-04-22 15:52:14.375+02,-503
5752,2024-04-22 15:52:14.379+02,-446
5753,2024-04-22 15:52:14.383+02,-417
5754,2024-04-22 15:52:14.387+02,-391
5755,2024-04-22 15:52:14.391+02,-350
5756,2024-04-22 15:52:14.395+02,-288
5757,2024-04-22 15:52:14.399+02,-223
5758,2024-04-22 15:52:14.403+02,-190
5759,2024-04-22 15:52:14.407+02,-213
5760,2024-04-22 15:52:14.411+02,-283
5761,2024-04-22 15:52:14.415+02,-332
5762,2024-04-22 15:52:14.419+02,-326
5763,2024-04-22 15:52:14.423+02,-272
5764,2024-04-22 15:52:14.427+02,-183
5765,2024-04-22 15:52:14.431+02,-101
5766,2024-04-22 15:52:14.435+02,-75
5767,2024-04-22 15:52:14.439+02,-125
5768,2024-04-22 15:52:14.443+02,-211
5769,2024-04-22 15:52:14.447+02,-271
5770,2024-04-22 15:52:14.451+02,-252
5771,2024-04-22 15:52:14.455+02,-189
5772,2024-04-22 15:52:14.459+02,-149
5773,2024-04-22 15:52:14.463+02,-176
5774,2024-04-22 15:52:14.467+02,-222
5775,2024-04-22 15:52:14.471+02,-217
5776,2024-04-22 15:52:14.475+02,-157
5777,2024-04-22 15:52:14.479+02,-86
5778,2024-04-22 15:52:14.483+02,-53
5779,2024-04-22 15:52:14.487+02,-90
5780,2024-04-22 15:52:14.491+02,-163
5781,2024-04-22 15:52:14.495+02,-219
5782,2024-04-22 15:52:14.499+02,-215
5783,2024-04-22 15:52:14.503+02,-168
5784,2024-04-22 15:52:14.507+02,-120
5785,2024-04-22 15:52:14.511+02,-80
5786,2024-04-22 15:52:14.515+02,-51
5787,2024-04-22 15:52:14.519+02,-36
5788,2024-04-22 15:52:14.523+02,-25
5789,2024-04-22 15:52:14.527+02,-40
5790,2024-04-22 15:52:14.531+02,-68
5791,2024-04-22 15:52:14.535+02,-105
5792,2024-04-22 15:52:14.539+02,-141
5793,2024-04-22 15:52:14.543+02,-131
5794,2024-04-22 15:52:14.547+02,-90
5795,2024-04-22 15:52:14.551+02,-73
5796,2024-04-22 15:52:14.555+02,-67
5797,2024-04-22 15:52:14.559+02,-98
5798,2024-04-22 15:52:14.563+02,-138
5799,2024-04-22 15:52:14.567+02,-160
5800,2024-04-22 15:52:14.571+02,-169
5801,2024-04-22 15:52:14.575+02,-137
5802,2024-04-22 15:52:14.579+02,-85
5803,2024-04-22 15:52:14.583+02,-54
5804,2024-04-22 15:52:14.587+02,-59
5805,2024-04-22 15:52:14.591+02,-91
5806,2024-04-22 15:52:14.595+02,-122
5807,2024-04-22 15:52:14.599+02,-120
5808,2024-04-22 15:52:14.603+02,-110
5809,2024-04-22 15:52:14.607+02,-140
5810,2024-04-22 15:52:14.611+02,-170
5811,2024-04-22 15:52:14.615+02,-127
5812,2024-04-22 15:52:14.619+02,-2
5813,2024-04-22 15:52:14.623+02,119
5814,2024-04-22 15:52:14.627+02,119
5815,2024-04-22 15:52:14.631+02,13
5816,2024-04-22 15:52:14.635+02,-112
5817,2024-04-22 15:52:14.639+02,-164
5818,2024-04-22 15:52:14.643+02,-124
5819,2024-04-22 15:52:14.647+02,-48
5820,2024-04-22 15:52:14.651+02,4
5821,2024-04-22 15:52:14.655+02,27
5822,2024-04-22 15:52:14.659+02,42
5823,2024-04-22 15:52:14.663+02,64
5824,2024-04-22 15:52:14.667+02,96
5825,2024-04-22 15:52:14.671+02,128
5826,2024-04-22 15:52:14.675+02,145
5827,2024-04-22 15:52:14.679+02,120
5828,2024-04-22 15:52:14.683+02,76
5829,2024-04-22 15:52:14.687+02,65
5830,2024-04-22 15:52:14.691+02,96
5831,2024-04-22 15:52:14.695+02,126
5832,2024-04-22 15:52:14.699+02,122
5833,2024-04-22 15:52:14.703+02,99
5834,2024-04-22 15:52:14.707+02,87
5835,2024-04-22 15:52:14.711+02,97
5836,2024-04-22 15:52:14.715+02,110
5837,2024-04-22 15:52:14.719+02,106
5838,2024-04-22 15:52:14.723+02,85
5839,2024-04-22 15:52:14.727+02,75
5840,2024-04-22 15:52:14.731+02,81
5841,2024-04-22 15:52:14.735+02,91
5842,2024-04-22 15:52:14.739+02,105
5843,2024-04-22 15:52:14.743+02,117
5844,2024-04-22 15:52:14.747+02,121
5845,2024-04-22 15:52:14.751+02,106
5846,2024-04-22 15:52:14.755+02,85
5847,2024-04-22 15:52:14.759+02,81
5848,2024-04-22 15:52:14.763+02,94
5849,2024-04-22 15:52:14.767+02,105
5850,2024-04-22 15:52:14.771+02,99
5851,2024-04-22 15:52:14.775+02,74
5852,2024-04-22 15:52:14.779+02,55
5853,2024-04-22 15:52:14.783+02,67
5854,2024-04-22 15:52:14.787+02,111
5855,2024-04-22 15:52:14.791+02,161
5856,2024-04-22 15:52:14.795+02,181
